HS Number,Name,Address,City,State,Zip,Primary Identifier,Website,Contacts
7613354777,ARC OF CAMDEN COUNTY (NJ-S),215 West White Horse Pike,Berlin,NJ,08009,Client,arccamden.org,37
7611958872,DURAND (NJ-S), -, -,NJ, -,Client,durandac.org,17
7612081203,COMMUNITY HOPE -NO DH- (NJ-N),959 US-46,PARSIPPANY,NJ,7054,Client,communityhope-nj.org,18
7611939213,WEST BERGEN (NJ-N),120 CHESTNUT STREET,RIDGEWOOD,NJ,7450,Client,westbergen.org,12
9072859976,DELTA SOUTH (NJ-S),5914 MAIN STREET,MAYS LANDING,NJ,8330,Client,,0
7609744739,FORDHAM LEWIS (NJ-N),613 HOPE RD,EATONTOWN,NJ,7724,Client,fordham-lewisconsulting.org,38
9072869022,OAKS INTEG - OASIS (NJ-S),770 WOODLANE RD,MT HOLLY,NJ,8060,Client,,0
7612081202,LIFE OPPORTUNITIES (NJ-N),75 NORTH MAPLE AVENUE,RIDGEWOOD,NJ,7450,Client,lifeopp.org,8
7611865973,CFG --NO DAYHAB-- (NJ-S),1000 ATLANTIC AVE,CAMDEN,NJ,8104,Client,cfgpc.com,19
9072847927,OAKS INTEGRATED CARE (NJ-N),770 WOODLANE RD,MT HOLLY,NJ,8060,Client,,1
7686868567,BETHESDA HOMES (NJ-N),220 HAMBURG TURNPIKE,POMPTON LAKES,NJ,7442,Client,ablelight.org,61
7608717830,OTCBC (NJ-S), -, -,NJ, -,Client,otcbc.org,19
9072834608,CROSSROADS (NJ-S), -, -,NJ, -,Client,,3
9072934816,EASTER SEALS (NJ-N), -, -,NJ, -,Client,,3
7792580472,CFS (NJ-N),71 ZABRISKIE ST,HACKENSACK,NJ,7601,Client,www.cfsny.org,20
9072874082,ARC OF SALEM (NJ-S),150 SALEM-WOODSTOWN RD,SALEM,NJ,8079,Client,,3
7608223118,OAKS INTEG - COLES RUN (NJ-S), -, -,NJ, -,Client,oaksintcare.org,211
9072581154,EQUAL PARTNERS (NJ-S), -, -,NJ, -,Client,,0
9072869024,COMM OPTIONS -MONTVILLE (NJ-N),95 E MAIN ST,DEVILLE,NJ,7834,Client,,0
9072823208,21 PLUS INC (NJ-S),1900 RT 70,MANCHESTER,NJ,8759,Client,,0
7613326748,CROSSROADS (NJ-N), -, -,NJ, -,Client,crossroadsprograms.org,35
9072880187,HEMLOCK (NJ-S), -, -,NJ, -,Client,,0
9364666649,SERV (NJ-N),777 BLOOMFIELD AVENUE,CLIFTON,NJ,07012,Client,,0
7612081204,PENN REACH (NJ-S), -, -,NJ, -,Client,pennreach.org,6
9072890669,BANCROFT - FLICKER (NJ-S),1001 VAN BUREN RD,VOORHEES,NJ,8043,Client,,0
26797970516,Reflik,285 Davidson Avenue,Franklin Township,NJ,08873,Prospect,reflik.com,1
23771017815,"Comfort Care Zone,",900 New Jersey 168,Washington Township,NJ,08012,Client,comfortcarezone.com,1
19161074105,JEWISH FEDERATION OF SOUTHERN NEW JERSEY,1301 Springdale Road,Cherry Hill,NJ,08003,Prospect,jewishsouthjersey.org,2
19160747172,RESCARE - NJ,,,NJ,,Prospect,,0
19160746904,Keystone Community Resources - NJ,,,NJ,,Client,,0
19149675926,Caring For Families ,940 Flora Street,Elizabeth,NJ,07201,Prospect,caringforfamilies.net,1
19149585804,Windmill Alliance,141 Broadway,Bayonne,NJ,07002,Prospect,windmillalliance.org,4
19149555871,Cones by Design,12 U.S. 206,Stanhope,NJ,07874,Pipeline,chcnj.org,0
19149431188,COMMUNITY QUEST INC,6814 Tilton Road,Egg Harbor Township,NJ,08234,Prospect,cqinc.org,2
18015518379,Life Opportunities Unlimited,50 West Ridgewood Avenue,Ridgewood,NJ,07450,Prospect,lifeop.org,1
17667870368,Cumberland County College,3322 College Drive,Vineland,NJ,08360,Client,student.cccnj.edu,1
17520381494,NEWFAC - RHA NJ SOUTH (NJ-S),,,NJ,,Client,,0
17520236589,NEWFAC - RHA NJ NORTH (NJ-N),,,NJ,,Client,,1
16382165280,CommunitySupportsNet,170 Changebridge Road,Montville,NJ,07045,Prospect,yourcsn.com,2
10249560619,TARRYTOWN EXPOCARE NJ,281 HWY 46,ELMWOOD PARK,NJ,7407,Client,,0
10249554086,DUNGARVIN SOUTH (NJ-S),1543 NJ-27,SOMERSET,NJ,8873,Client,,0
10250224171,DUNGARVIN NORTH (NJ-N),1543 NJ-27,SOMERSET,NJ,8873,Client,,0
10250267938,TENDER CARE - NO DH (NJ-N),934 STUYVESANT AVE,UNION,NJ,7083,Client,,0
9394059317,DELTA SOUTH (NJ-N),,,NJ,,Prospect - Former Client,,1
9364815390,VICTORIA MANOR (NJ-S),,,NJ,,Client,,0
9364862296,AVE TO INDPNDT. LIVING (NJ-S),,,NJ,,Client,,0
9160312582,Advancing Opportunities,"1005 Whitehead Road Extension, Ste 1",Ewing,NJ,08638,Prospect,www.advopps.org,4
8344858999,PAFACOM Inc,1301 West Forest Grove Road,Vineland,NJ,08360,Prospect,pafacom.org,1
8119570038,Down the Shore Services,1707 New Jersey Avenue,North Wildwood,NJ,08260,Client,downtheshoreservices.com,1
8120083384,Avenues to Independent Living,304 South Broad Street,Woodbury,NJ,08096,Client,avenuestoindependentliving.com,3
8118731779,Vantage Health System,2 Park Avenue,Dumont,NJ,07628,Prospect,vantagenj.org,6
8118652797,The Arc of Monmouth,1158 Wayside Road,Tinton Falls,NJ,07712,Client,arcofmonmouth.org,89
8118126914,SSNY Cares,420 New Jersey 34,COLTS NECK,NJ,07722,Prospect,ssny.org,1
8118112410,REM-NJ Inc.,313 Congress St,Boston,NJ,02210,Prospect,nj-mentor.com,9
8118652793,Midland Adult Services,94 Readington Road,Branchburg,NJ,08876,Client,midlandnj.org,22
8118664718,Ladacin Network,1100 Airport Road,Wanamassa,NJ,07712,Prospect,ladacin.org,6
8118713673,First Cerebral Palsy of NJ,7 Sanford Avenue,Belleville,NJ,07109,Prospect,cerebralpalsycenter.org,2
8118659224,Catholic Charities-Diocese of Newark,37 Evergreen Pl,Newark,NJ,07107,Client,ccannj.org,1
8118120228,Cerebral Palsy of North Jersey,220 South Orange Avenue,Livingston,NJ,07039,Pipeline,cpnj.org,1
8118692952,"Attain and Gain Counseling, LLC",263 Hillside Avenue,Nutley,NJ,07110,Prospect,attainandgain.com,6
8118738101,Arc of Hudson,409 36th Street,Union City,NJ,07087,Prospect,archudson.org,0
7658059605,caringinc.org,1120 North Main Street,Pleasantville,NJ,08232,Pipeline,caringinc.org,16
8030699320,Partnerships4People, Vreeland Rd,Florham Park,NJ,07932,Prospect,partnershipsforpeople.org,2
7657464626,The NJCDD,20 West State Street,Trenton,NJ,08608,Client,njcdd.org,3
7657442141,Community Treatment Solutions,236 New Jersey 38,Mount Laurel,NJ,08054,Pipeline,ctsnj.org,1
7657952433,The Arc of New Jersey,985 Livingston Avenue,North Brunswick Township,NJ,08902,Client,projecthire.biz,5
35491756821,Bancroft,311 Walton Avenue,Mount Laurel,NJ,8054,Prospect,,
7657951324,Crossroads,609-880-0210,,NJ,,Client,,0
35491757214,PALs,,,NJ,08534,Prospect,https://www.palsnj.org,
7658031518,Crossroads Programs,610 Beverly rancocoas Rd,Willingboro,NJ,08046,Client,crossroadsprograms.org,2
7657393786,Community Treatment Solutions,,,NJ,,Prospect,,0
7657936000,Benchmark,,,NJ,,Prospect,,0
8118157350,Arc of Somerset County,141 South Main Street,Manville,NJ,08835,Prospect,thearcofsomerset.org,5
7657918558,"Grace Excellency Care, LLC","2066 Millburn Avenue,Suite 102",Maplewood,NJ,7040,Prospect,https://www.graceexcellencycare.com/,2
7658042297,"Caring House Projects - CARING House Projects, Inc.",407 W. Delilah Road,Pleasantville,NJ,8232,Prospect,caringinc.org,2
7657978276,The Arc of Warren County,319 W Washington Ave,Washington,NJ,7882,Pipeline,arcwarren.org,7
7658013992,Innovative Life of New Jersey,1900 Mount Holly Rd,Burlington,NJ,8016,Prospect,innovativelifenj.org,5
7657393790,Gold Medal Home Health,"155 Willowbrook Blvd,Suite 500",Wayne,NJ,7470,Prospect,https://goldmedalhomehealth.com/home,1
7657367444,"The Arc of Mercer County (The Arc of Mercer County) - Arc of Mercer, Inc. - Hamilton",180 Ewingville Road,Ewing,NJ,08638,Prospect,arcmercer.org,10
7657367587,Arc of Essex County Inc. - West Caldwell,1120 Bloomfield Avenue,West Caldwell,NJ,7006,Prospect,arcessex.org,11
8118720805,The Arc of Hunterdon,"53 Frontage Road, Suite 150",Hampton,NJ,8827,Prospect,archunterdon.org,9
7657943418,Arc of Hudson - Arc of Hudson-Union City,405 36th Street,Union City,NJ,7087,Prospect,http://www.archudson.org/,4
7657383248,Bestcare Nursing and Residential Services,"105 Evesboro Medford Road, Suite F",Marlton,NJ,8053,Client,http://nj.bestcareresidential.com/contact/,2
7657943411,A.W. Holdings (Benchmark Human Services) - A.W. Holdings-Branchburg,3322 Route 22 West,Branchburg,NJ,8876,Prospect,http://benchmarkhs.com/,0
7611865995,Northern Region Educational Services Commission,82 Totowa Road,Wayne,NJ,07470,Prospect,nresc.org,4
7613554275,Alternatives,600 1st Avenue,Raritan,NJ,08869,Prospect,alternativesinc.com,17
7612081220,Neighbours,3490 U.S. 1,Princeton,NJ,08540,Prospect,neighbours-inc.com,3
7613326753,Archway Programs,280 Jackson Rd,Atco,NJ,08004,Prospect,archwayprograms.org,4
7610949193,ALFA Development,39 Oak Ridge Road,West Milford,NJ,07435,Prospect,ALFADEVELOPMENT.ORG,3
7613309294,Preferred Home Health Care & Nursing Services,45 Main St,Eatontown,NJ,07724,Prospect,preferredcares.com,2
7613768362,SERV Behavioral Health System,20 Scotch Road,Ewing Township,NJ,08628,Prospect,servbhs.net,18
7610773313,Arc Of Burlington County,115 East Broad Street,Burlington,NJ,08016,Client,arcofburlington.org,17
7608717829,Easterseals - New Jersey,,,NJ,60604,Client,nj.easterseals.com,8
7611239021,Spectrum For Living,210 Rivervale Road,River Vale,NJ,07675,Client,spectrumforliving.org,71
7609209782,Arc Bergen-Passaic,223 Moore Street,Hackensack,NJ,07601,Client,arcbp.org,50
7609353386,jhcare.com,717 Broadway,Newark,NJ,07104,Client,jhcare.com,7
7613281687,The Arc of Salem County,150 Salem Woodstown Road,Mannington Township,NJ,08079,Client,arcsalem.com,2
7613768357,J-ADD,190 Moore Street,Hackensack,NJ,07601,Client,j-add.org,22
7613768356,Bancroft,20 PO Box,Haddonfield,NJ,08033,Prospect,marcroftmedical.org,1
8118133927,The Arc of Gloucester County,1555 Gateway Boulevard,Westville,NJ,08093,Client,thearcgloucester.com,46
7613768348,Legacy Treatment Services,1289 Route 38,Hainesport,NJ,08036,Prospect,legacytreatment.org,11
7612081196,"Catholic Charities, Diocese of Paterson",1 CATHOLIC CHARITIES WAY,Oak Ridge,NJ,07438,Client,dpd.org,49
7613307523,Eden Autism,2 Merwick Road,Princeton,NJ,8540,Pipeline,edenautism.org,13
7610771831,"Dungarvin New Jersey, LLC",1543 State Route 27,Somerset,NJ,8854,Prospect,,111
9072896427,COMM OPT LAS CRUCES (NM)*NODH*,2500 MISSOURI AVE,LAS CRUCES,NM,88011,Client,,0
7658031522,Community Options - Las Cruces (NM),2500 Missouri Ave,Las Cruces,NM,88011,Client,,0
7613483045,TOBOSA DEVELOPMNTL-NO DH (NM),610 NORTH VIRGINIA,ROSWELL,NM,88201,Client,trytobosa.org,8
26934261937,Los Lunas Community program,"1000 Main Street NW, Cottage 4",Los Lunas,NM,87031,Prospect - Removed from Pipeline,nmhealth.org,1
19383552402,PROGRESSIVE RESIDENTIAL SERVICES OF NEW MEXICO,1100 South Main Street,Las Cruces,NM,88005,Prospect,prs-nm.org,3
15069939080,ADID Care,5115 Copper Avenue Northeast,Albuquerque,NM,87108,Client,adidcare.com,2
10250208037,ASPIRE DVLPMNTL SRV -NODH (NM),500 N MAIN ST,ROSWELL,NM,88201,Client,,0
9419557766,Citizens,230 4th Ave,Raton,NM,87740,Prospect,www.citizensforthedd.com,0
9419233970,Albuquerque Collaborative Therapeutics,301 Graceland Dr SE Ste E,Albuquerque,NM,87108,Prospect,www.abq-act.com,0
9419034544,An Open Door,2445 Missouri Ave Ste B,Las Cruces,NM,88001,Prospect,www.youraod.com,0
9419185734,New Mexico Developmental Disabilities Planning Council,625 Silver Ave SW Ste 100,Albuquerque,NM,87102,Prospect,www.nmddpc.com,1
9419185724,The Arc of San Juan County,200 W Broadway,Farmington,NM,87401,Prospect,www.arcsanjuancounty.org,0
9552017292,Angel Care of NM,151 South Walnut Street,Las Cruces,NM,88001,Prospect,angelcarenm.net,1
9552101782,"Lessons of Life, LLC",5025 MEADOW CIR,Las Cruces,NM,88007,Prospect,lessonsoflifellc.com,3
8784108699,COLLINS LAKE AUTISM CENTER,254 Encinal Road,Cleveland,NM,87715,Prospect,collinslakeranch.org,1
8784217664,"QLS, LLC",1014 S Main St,Las Cruces,NM,88005,Prospect,qlsnm.com,4
8533990072,Campo Behavioral Health,119 South Silver Avenue,Deming,NM,88030,Prospect,campobh.com,4
7691828814,ZEE Empowerment Inc.,604 East Coal Avenue,Gallup,NM,87301,Prospect,zeeinc.org,2
28800586335,Transitional Lifestyle Community,11000 Spain Rd NE Ste D,Albuquerque,NM,87111,Prospect,www.tranlifecoinc.net,1
7657943586,"Maxcare, Inc",1114 Pennsylvania St NE # A,Albuquerque,NM,87110,Prospect,,0
7658042434,Ability1st,1113 Rhode Island St. NE,Albuquerque,NM,87110,Prospect,,1
28800642078,Santa Maria El Mirador,Santa Maria El Mirador 10 a Van Nu Po,Santa Fe,NM,87508,Prospect,www.santamariaelmirador.org,6
7657944633,Adelante Development Center,3900 Osuna Road Northeast,Albuquerque,NM,87109,Prospect,goadelante.org,3
7657943474,Milagro de Vida,,,NM,,Prospect,,0
8304449799,"Dungarvin New Mexico, LLC",2309 Renard Place SE,Albuquerque,NM,87106,Prospect,,7
7609493018,Alta Mira NM,1605 Carlisle Boulevard Northeast,Albuquerque,NM,87110,Prospect,altamiranm.org,3
7613554283,Better Together Home and Community Servi,405 East Gladden Drive,Farmington,NM,87401,Prospect,bettertogetherhcs.com,1
33511161094,alianza,6620 Gulton Court Northeast,Albuquerque,NM,87109,Prospect,alianzafamilyservices.com,3
33489942046,"Coyote Canyon Rehabilitation Center, Inc.",491 Us 491 & Nm Hwy 64,Shiprock,NM,87420,Prospect,ccrcnm.org,4
7609744747,The New Beginnings,8908 Washington Street Northeast,Albuquerque,NM,87113,Prospect,www.newbeginningsmexico.org,2
7612081217,Ability First,2610 San Mateo Boulevard Northeast,Albuquerque,NM,87110,Prospect,ability1st.com,3
7613409901,"Aspire Developmental Services, LLC.",110 E Mescalero,Roswell,NM,88201,Pipeline,aspireds.org,17
7611865981,Su Vida Services,6715 Academy Road Northeast,Albuquerque,NM,87109,Prospect,suvidaservices.com,3
7613326739,RAMAH CARE SERVICES,14 North Tietjen Street,Ramah,NM,87321,Prospect,www.ramahcare.com,2
31179037734,ARCA,"11300 Lomas Boulevard, NE",Albuquerque,NM,87112-5512,Prospect,arcanet.org,17
7611981864,Vista Care Nevada,3560 W Cheyenne Ave Suite 120,Las Vegas,NV,89032,Prospect,vistacare.org,38
33489257612,"Community Options, Inc - New York State",,,NY,,Pipeline,comop.org,2
7792597630,GATEWAY HUDSON VALLEY,1 Amy Kay Parkway,Kingston,NY,12401,Prospect,gatewayindustries.org,8
7658034862,SARATOGA CO. NYSARC  INC.,16 SARATOGA BRIDGES BOULEVARD,BALLSTON SPA,NY,12020,Pipeline,http://www.saratogabridges.org,15
7792545599,Cardinal Hayes Home,60 St.joseph Drive,Millbrook,NY,12545,Prospect,www.cardinalhayeshome.org,12
29667164421,Catholic Charities Disability Services,901 Forest Ave,Albany,NY,12205,Pipeline,,1
7657972132,PATHFINDER VILLAGE (NY),3 CHENANGO RD,EDMESTON,NY,13335,Client,https://pathfindervillage.org/about-us/senior-leaders,17
20174083926,New York Housing Resource Center,18 East 50th Street,New York,NY,10022,Prospect,https://nyhrc.org/,1
20174183849,MEANINGFUL NY INITIATIVES FOR PEOPLE WITH DISABILITIES,81 Willoughby Street,BROOKLYN,NY,11201,Prospect,meaningfulny.org,5
20174192742,LIFEPlan CCO NY LLC,258 Genesee Street,Utica,NY,13502,Prospect,lifeplanccony.com,10
20174307717,Beyond Support Network,2495 Main Street,Buffalo,NY,14214,Pipeline,beyondwny.org,9
19652126278,Easterseals,633 3rd Avenue,New York,NY,10017,Prospect,https://www.ny.easterseals.com/,2
19612873395,Radiant Abilities,,Syracuse,NY,13031,Prospect,radiantabilities.com,1
17735479068,TEST JP 3,,NYC,NY,,Pipeline,,0
17692810766,Wraparound Services of the Hudson Valley,250 Tuyten Bridge Road,Lake Katrine,NY,12449,Prospect,wshv.org,13
17088971298,Steadfast Support Services,450 PARK AVE,New York,NY,10022,Prospect,steadfast.org,0
16330518188,Ramapo for Children,22 Camp Ramapo Road,Rhinebeck,NY,12572,Prospect,ramapoforchildren.org,3
16330208925,EPRINE COMMUNITY SERVICES,1650 Eastern Parkway,BROOKLYN,NY,11233,Prospect,eprine.com,3
16096548185,Camphill Village USA,84 Camphill Rd,Copake,NY,12516,Prospect,www.camphillvillage.org,5
35448016899,The Arc Steuben,1 Arc Way,Bath,NY,14810,Prospect,thearcas.org,12
10927876773,SUFFOLK CO. NYSARC  INC.,2900 VETERANS MEMORIAL HIGHWAY,BOHEMIA,NY,11716,Prospect,http://www.ahrcsuffolk.org,0
10409339005,Arc Community League,1 South St,Beacon,NY,12508,Prospect,www.communityleagueny.org,2
10409310578,Arc of Oswego County,7 Morrill Pl,Fulton,NY,13069,Prospect,www.arcofoswegocounty.org,1
10143479059,Care Design NY,8 Southwoods Boulevard,Albany,NY,12211,Prospect,caredesignny.org,14
9462509137,CATHOLIC CHARITIES OF COLUMBIA AND GREENE COUNTIES,431 East Allen Street,Hudson,NY,12534,Prospect,catholiccharitiescg.org,4
9418326648,Gateway Counseling Center,175-41 Liberty Ave,Jamaica,NY,11433,Prospect,www.gccnyc.org,1
9408458888,Nysarc,29 British American Blvd Fl 2,Latham,NY,12110,Prospect,www.thearcny.org,19
8119570039,Community Access,2 Washington Street,New York,NY,10004,Client,communityaccess.org,1
8118664727,"Volunteers of America Greater New York, Inc",340 West 85th Street,New York,NY,10024,Prospect,voa-gny.org,2
7973893780,"Unity House of Troy,",2431 6th Avenue,Troy,NY,12180,Prospect,unityhouseny.org,4
7955145850,IRI,112-40 Francis Lewis Boulevard,,NY,11429,Prospect,iriny.org,20
7925954686,Parental Loving Care Inc. ,32 Steers St,Staten Island,NY,10314,Prospect,,0
9341127462,Makor,1556 38th St,Brooklyn,NY,11218,Prospect,www.makornetwork.org,6
7925836651,THE ARC GREATER HUDSON VALLEY,162 EAST BROADWAY,MONTICELLO,NY,12701,Prospect,http://www.sullivanarc.org,0
7925899382,Hamaspik of Orange County,1 Hamaspik Way,Monroe,NY,10950,Prospect,hamaspikorange.org,4
7925936646,Hamaspik of Kings County,4102 14th Avenue,Brooklyn,NY,11219,Prospect,hamaspikkings.org,3
7925862278,Advocacy and Resource Center - The Arc NY,231 New York Road,Plattsburgh,NY,12903,Prospect,cviarc.org,7
7926025884,CAMPHILL HUDSON INC,360 Warren Street,Hudson,NY,12534,Prospect,www.camphillhudson.com,4
7925818924,AHRC Suffolk - The Arc NY,2900 Veterans Memorial Highway,Bohemia,NY,11716,Client,suffahrc.org,9
7925836646,ABILITY BEYOND DISABILITY (Corporate Office),480 Bedford Road,Chappaqua,NY,10514,Prospect - Former Client,abilitybeyonddisability.org,7
7926017809,"Maryhaven Center of Hope, Inc. ",51 Terryville Road,Pt Jefferson Station,NY,11776,Prospect,maryhaven.chsli.org,3
7926025881,Catholic Charities of Broome County,232 Main Street,Binghamton,NY,13905,Prospect,ccbc.net,6
7792480607,HEARTSHARE HUMAN SERVICES OF NEW YORK,12 Metro Tech Center,Brooklyn,NY,11201,Pipeline,www.heartshare.org,31
7792516214,KELBERMAN CENTER  INC.,2608 Genesee Street,Utica,NY,13502,Prospect,www.kelbermancenter.org,10
7925872404,ANGELS UNAWARE  INC.,1375 Nelson Avenue,Bronx,NY,10452,Prospect,www.angelsunaware.com,4
7791774292,NYSARC - WARREN  WASHINGTON & ALBANY CTY,436 Quaker Road,Queensbury,NY,12804,Prospect,caparcny.org,16
7792499794,GUILD FOR THE EXCEPTIONAL CHILDREN  INC.,260 68th Street,Brooklyn,NY,11220,Prospect,www.gecbklyn.org,7
7792553730,ST REGIS MOHAWK TRIBE,71 Margaret Terrance Mmrl Way,Akwesasne,NY,13655,Prospect,www.srmt-nsn.gov,8
7792506642,THE ADIRONDACK ARC,12 MOHAWK STREET,TUPPER LAKE,NY,12986,Prospect,http://www.adirondackarc.org,11
7792480602,IRI: INNOVATIVE RES FOR INDEPEND  INC.,112 40 Francis Lewis Blvd,Queens Village,NY,11429,Prospect,https://www.iriny.org/,5
7792480601,"Southeast Bronx Neighborhood Center, Inc",955 Tinton Avenue,Bronx,NY,10456,Prospect,www.sebnc.org,6
7791703118,Unity House,217 Genesee Street,Auburn,NY,13021,Prospect,unityhouse.org,11
7925810776,CATHOLIC CHARITIES OF STATEN ISLAND  INC,6581 Hylan Boulevard,Staten Island,NY,10309,Prospect,mountloretto.org,5
7792516206,Services for the Developmentally Challenged,5475 Fieldston Road,Bronx,NY,10471,Prospect,www.sdcnyc.org,8
7791798431,PLUS GROUP HOMES,1228 Wantagh Avenue,Wantagh,NY,11590,Prospect,www.plusgrouphomes.org,5
7791703116,MODEST COMMUNITY SERVICES ASSOCIATION,4308 Richmond Avenue,Staten Island,NY,10312,Prospect,www.modestservices.org,5
7792499789,PERSON CENTERED CARE SERVICES  INC.,150 Granite Avenue,Staten Island,NY,10303,Prospect,www.pccsny.org,9
7792597651,ANOTHER STEP  INC.,706 Executive Boulevard,Valley Cottage,NY,10989,Prospect,www.anotherstep.org,6
7792580488,"Life Adjustment Center, Inc.",1430 Broadway,New York,NY,10018,Prospect,www.lifeadjustmentcenter.com,5
7792545614,"Crossroads Unlimited, Inc. ",131 Forest Avenue,Staten Island,NY,10301,Prospect,https://www.cuiny.org/,5
7926025883,Hawthorne Foundation,5 Bradhurst Avenue,Hawthorne,NY,10532,Prospect,hfadm.org,5
7925836650,GENERAL HUMAN OUTREACH IN THE COMMUNITY,125 10 Queens Boulevard,Kew Gardens,NY,11415,Prospect,ghoinc.org,7
7792590678,PROGRAM DEVELOPMENT SERVICES,6916 New Utrecht Avenue,Brooklyn,NY,11228,Client,www.4pds.org,10
7792525072,Esperanza Center,516 West 181st Street,New York,NY,10033,Prospect,www.esperanzacenter.com,5
7792573751,ELMY'S SPECIAL SERVICES  INC.,163 Vanburen Street,Brooklyn,NY,11221,Prospect,elmysspecialservices.org,3
7792525068,Prospect Center An affiliate of CDS,Prospect Child & Family Center,Queensbury,NY,12804,Prospect,https://cfdsny.org/prospect-center,9
7792622435,NEW HORIZONS RESOURCES  INC.,123 West Road,Pleasant Valley,NY,12569,Prospect,www.nhrny.org,28
7792573749,ANIBIC  INC.,61 35 220th Street,Bayside,NY,11364,Prospect,www.anibic.org,6
7792443688,PAUL J. COOPER CTR FOR HUMAN SVCS,630 Flushing Avenue,Brooklyn,NY,11206,Prospect,www.pauljcooper.org,6
7945208693,Creative LifeStyles,67 Bruckner Blvd,Bronx,NY,10454,Prospect,creativelifestyles.org,4
7792443684,Empower,9812 Lockport Road,Niagara Falls,NY,14304,Pipeline,niagaracp.org,15
7792631422,"Daybreak Independent Services, Inc. ",511 E 233rd Street,Bronx,NY,10470,Prospect,www.daybreakis.org,6
7792545596,OPENGATE  INC.,357 Main Street,Armonk,NY,10504,Prospect,www.opengateinc.org,15
7925844759,RISE LIFE SERVICES,901 E Main Street,Riverhead,NY,11901,Prospect,addny.com,7
17665746499,Helping Celebrate Abilities,18 Broad Street,Johnson City,NY,13790,Prospect,https://www.hcaserves.com/,19
7792462144,ABLE2 ENHANCING POTENTIAL  INC,1118 Charles Street,Elmira,NY,14904,Pipeline,www.able-2.org,20
7951963532,Catholic Charities of Onondaga County,1654 West Onondaga Street,Syracuse,NY,13204,Prospect,ccoc.us,9
7792553644,LIFESPIRE  INC.,1 Whitehall Street,New York,NY,10004,Pipeline,www.lifespire.org,13
7792506546,MERCY HOME FOR CHILDREN,273 Willoughby Avenue,Brooklyn,NY,11205,Prospect,www.mercyhomeny.org,12
7792614738,UCPA OF THE NORTH COUNTRY,4 Commerce Lane,Canton,NY,13617,Prospect,www.cpnorthcountry.org,9
7792553638,SPECIAL CITIZENS FUTURES UNLIMITED  INC.,1775 Grand Concourse,Bronx,NY,10453,Prospect,www.specialcitizens.org,9
33099433332,The Arc of Wayne,150 Van Buren Street,Newark,NY,14513,Prospect,http://www.waynearc.org,11
7792597631,JOB PATH  INC.,256 W 38th Street,New York,NY,10018,Prospect,www.jobpathnyc.org,10
7792631409,FERNCLIFF MANOR  INC.,1154 Saw Mill River Road,Yonkers,NY,10710,Prospect,www.ferncliffmanor.org,5
35448011564,IGHI,,,NY,11949,Prospect,ighi.org,27
7791703092,UNIQUE PEOPLE SERVICES  INC.,4234 Vireo Avenue,Bronx,NY,10470,Prospect,uniquepeopleservices.com,12
7925944702,Hamaspik of Rockland County,58 Route 59,Monsey,NY,10952,Prospect,hamaspikrockland.org,9
7792631407,ON YOUR MARK  INC.,645 Forest Avenue,Staten Island,NY,10310,Prospect,www.onyourmark.org,9
7792631406,MOUNTAIN LAKE SERVICES,10 St. Patrick's Place,Port Henry,NY,12974,Prospect,www.mountainlakeservices.org,20
7792614735,Rayim,2 Vanburen Drive,Monroe,NY,10950,Prospect,www.rayim.org,6
9144796459,Catholic Charities Family and Community Services,1099 Jay Street,Rochester,NY,14611,Prospect,fcscharities.org,14
7925412109,OLV HUMAN SERVICES (DBA),790 Ridge Road,Lackawanna,NY,14218,Prospect,bakervictoryservices.org,15
7792545460,Vanderheyden,614 Cooper Hill Road,Wynantskill,NY,12198,Prospect,vanderheydenhall.org,16
7792561945,SASI,960 West Maple Court,Elma,NY,14059,Prospect,www.sasinc.org,16
7792536492,YEDEI CHESED  INC.,48 Scotland Hill Road,Chestnut Ridge,NY,10977,Prospect,yedei.org,10
7792622351,ABILITIES FIRST  INC,167 Myers Corners Road,Wappingers Falls,NY,12590,Prospect,www.abilitiesfirstny.org,12
7792499628,MONROE CO. NYSARC  INC.,2060 BRIGHTON HENRIETTA,ROCHESTER,NY,14623,Prospect,http://www.arcmonroe.org,26
7792553582,UNITED HLPRS BEHVRL HEALTH & LIFE SKILLS,732 Ford Street,Ogdensburg,NY,13669,Prospect,www.unitedhelpers.org,6
7925826951,CAMP VENTURE  INC.,25 Smith Street,Nanuet,NY,10954,Prospect,campventure.org,6
7925899381,CARDINAL MCCLOSKEY SERVICES,115 East Stevens Ave,Valhalla,NY,10595,Prospect,cardinalmccloskeyservices.org,23
7925422499,Ibero American Action League Home Community Based Services,817 East Main Street,Rochester,NY,14605,Prospect,https://www.ibero.org/,6
7792462001,COMMUNITY WORK AND INDEPENDENCE INC,37 Everts Avenue,Glens Falls,NY,12801,Prospect,www.cwinc.org,9
7792480515,CATHOLIC CHARITIES OF THE DIOCESE OF ALB,1 Park Place,Albany,NY,12205,Prospect,www.ccdservices.org,22
7925403674,PUERTO RICAN FAMILY INSTITUTE  INC.,145 West 15th Street,New York,NY,10011,Prospect,https://www.prfiorg.com/,5
7792499621,HAPPINESS HOUSE,731 Pre Emption Road,Geneva,NY,14456,Prospect,www.happinesshouse.org,15
7792580395,CATHOLIC CHARITIES - ROCKVILLE CENTER,90 Cherry Lane,Hicksville,NY,11801,Prospect,catholiccharities.cc,1
7792622343,Aspire of Western New York,2356 North Forest Road,Getzville,NY,14068,Prospect,www.aspirewny.org,28
